ids,context,question,answer,title
67cdcaa763c859df,"The crane grew large enough for him to ride on it with comfort. Time passed like the flight of an arrow for him, for he was busy from morning till night.",How will Sentaro return home?,fly on the crane,story-of-man-who-did-not-wish-to-die
f2a613f6fa3c5ed1,"Sentaro, in his wish to escape from the country of Perpetual Life, recollected Jofuku, who had helped him before when he was wishing to escape from death. Once more the bird grew and grew till it was large enough for him to mount it.",Why was Sentaro amazed the crane was undamaged?,It was in his pocket for a long time.,story-of-man-who-did-not-wish-to-die
37201c4d3ffb5dad,"Sentaro, in his wish to escape from the country of Perpetual Life, recollected Jofuku, who had helped him before when he was wishing to escape from death. Once more the bird grew and grew till it was large enough for him to mount it.",What happened after the crane headed towards Japan?,Sentaro had regretted all he had left behind.,story-of-man-who-did-not-wish-to-die
41708a7c0ac25387,"Then a storm came on, and the wonderful paper crane got damp, crumpled up, and fell into the sea. Sentaro was all but paralyzed with fear now that he felt his end so near.",Why did the storm cause the crane to crumple up and fall?,It was made of paper.,story-of-man-who-did-not-wish-to-die
a20f336efe605242,"Then a storm came on, and the wonderful paper crane got damp, crumpled up, and fell into the sea. Sentaro was all but paralyzed with fear now that he felt his end so near.",What did Sentaro do when he fell in the water?,cried out loudly to Jofuku to save him,story-of-man-who-did-not-wish-to-die
cec21221a4c65425,"Then a storm came on, and the wonderful paper crane got damp, crumpled up, and fell into the sea. Sentaro was all but paralyzed with fear now that he felt his end so near.",How did Sentaro feel at the thought of drowning?,frightened,story-of-man-who-did-not-wish-to-die
93e54df902ae5bf7,"Then a storm came on, and the wonderful paper crane got damp, crumpled up, and fell into the sea. Sentaro was all but paralyzed with fear now that he felt his end so near.",What increased Sentaro's miserable plight?,He swallowed a quantity of sea-water.,story-of-man-who-did-not-wish-to-die
ca8af94f5f6a5765,"Then a storm came on, and the wonderful paper crane got damp, crumpled up, and fell into the sea. Sentaro was all but paralyzed with fear now that he felt his end so near.",What swam towards Sentaro?,a monstrous shark,story-of-man-who-did-not-wish-to-die
e84b8067178d5f24,"Then a storm came on, and the wonderful paper crane got damp, crumpled up, and fell into the sea. Sentaro was all but paralyzed with fear now that he felt his end so near.",What did Sentaro think would happen when he saw the shark?,He would be eaten.,story-of-man-who-did-not-wish-to-die
3d9bba28d20f53bc,"Then a storm came on, and the wonderful paper crane got damp, crumpled up, and fell into the sea. Sentaro was all but paralyzed with fear now that he felt his end so near.",Where was Sentaro when he woke up?,the shrine,story-of-man-who-did-not-wish-to-die
3c3b44f579b3562d,"Then a storm came on, and the wonderful paper crane got damp, crumpled up, and fell into the sea. Sentaro was all but paralyzed with fear now that he felt his end so near.",What did Sentaro's adventures turn out to be?,a wild dream,story-of-man-who-did-not-wish-to-die
7d6bc66859a45e84,"Then a storm came on, and the wonderful paper crane got damp, crumpled up, and fell into the sea. Sentaro was all but paralyzed with fear now that he felt his end so near.",What happened because Sentaro was screaming?,Sentaro was awakened.,story-of-man-who-did-not-wish-to-die
f28f0a0e60e95db3,"Suddenly a bright light came towards him, and in the light stood a messenger. The messenger held a book in his hand, and spoke to Sentaro:  ""I am sent to you by Jofuku, who in answer to your prayer, has permitted you in a dream to see the land of Perpetual Life.",Why did Jofuku send Sentaro to the land of Perpetual life in a dream?,to test Sentaro,story-of-man-who-did-not-wish-to-die
a5a805bfc0385e4c,"Suddenly a bright light came towards him, and in the light stood a messenger. The messenger held a book in his hand, and spoke to Sentaro:  ""I am sent to you by Jofuku, who in answer to your prayer, has permitted you in a dream to see the land of Perpetual Life.",How did Jofuku know Sentaro's desire for death was not real?,He cried loudly for help when he thought the shark would eat him.,story-of-man-who-did-not-wish-to-die
498e9efd2b295673,"""It is also vain for you to wish to become a hermit, or to find the Elixir of Life. The angel disappeared as soon as he had finished speaking, and Sentaro took the lesson to heart.",Why was the Elixir of Life not for Sentaro?,His life was not austere enough.,story-of-man-who-did-not-wish-to-die
d10e416c813e55e7,"Long, long ago there lived an old man and his wife who supported themselves by cultivating a small plot of land. Indeed, they loved him so much that whenever they had anything nice to eat they denied themselves to give it to Shiro.",How did the old man and wife support themselves?,cultivating a small plot of land,story-of-old-man-who-made-withered-trees-to-flower
ac9785f53acd574b,"Long, long ago there lived an old man and his wife who supported themselves by cultivating a small plot of land. Indeed, they loved him so much that whenever they had anything nice to eat they denied themselves to give it to Shiro.",What was the sorrow of the old man and his wife?,They had no child.,story-of-old-man-who-made-withered-trees-to-flower
a1683a7c9d4456ad,"Long, long ago there lived an old man and his wife who supported themselves by cultivating a small plot of land. Indeed, they loved him so much that whenever they had anything nice to eat they denied themselves to give it to Shiro.",Who was Shiro?,Their pet dog.,story-of-old-man-who-made-withered-trees-to-flower
